,標題,分類,內文
1126,Re: [新聞] 快訊／憲訴法三讀！　宣告違憲時大法官人,39330,"※ 引述《fifa186 (落葉)》之銘言：
: 你說到重點了
: 我們憲法第37條只寫「總統應於十日內公布」
: 「立法院法律案通過後，移送總統及行政院，總統應於收到後十日內公布之，」
: 但憲法完全沒說「總統若拒絕公布，且行政院不提覆議案」。到底要怎麼處理？
: 會玩文字遊戲的，說不定就用這招卡死你，讓你的法律執行不了
: 這不是我掰的
: 早在今年5～6月，在吵國會擴權案時，就有一些民間專家學者獻計討論過了
: 他們認為：總統是民選的，所以總統不應該只是乖乖公布法律
: 對於惡法，總統應該和大法官一樣有違憲審查權，所以總統可以故意不公布法律，來制
衡
: 會
: 以下是兩個例子
: https://plainlaw.me/posts/can-president-refuse-to-promulgate-law
: https://talk.ltn.com.tw/article/paper/1647642
: 只能說，就看聖上敢不敢而已

哈哈
你說到重點了
今天如果後續立法院提了明顯違憲的法律呢？
例如中華民國直接隸屬美國
大家一個月以後開始用美元
嘻嘻
不說中國是怕有人太敏感

然後呢？
這個法律在他們的邏輯裡
總統不能拒絕然後都要公布的
然後違憲的部分也不能有憲法法庭制衡

真的不要想太多XD
今天不附署不公布不執行的
都是行政機關
你拿什麼鳥鳥跟人家玩

結論就是
法案過了
但八卦的智商堪慮

"
1127,[問卦] 這次面試活動是不是很多熟面孔,39330,"聽說今天有大型面試活動

但看了一下

好像很多熟面孔

不知道是不是這次面試應徵的人比較少的原因

大家也有發現嗎

現在只差募款騙白癡的錢了吧



0.0..

"
1128,[新聞] 愛滋感染者憂鬱比例高達98％ 就醫遇阻礙,39330,"
中時
李念庭

https://www.chinatimes.com/realtimenews/20241220004326-260405?chdtv

愛滋感染者憂鬱比例高達98％ 就醫遇阻礙、社會汙名化仍在

疾管署統計，全台愛滋感染人數834人，隨著藥物治療進步，三合一單錠藥、長效針劑等
有效治療及U=U新觀念（測不到病毒等於不具傳染力），愛滋感染者健康品質已有效提升
、壽命延長，但社會中仍存在愛滋歧視，導致感染者心理健康品質差，常見憂鬱、失眠問
題，呼籲社會消除愛滋污名，建立更友善環境。

台灣露德協會今日（20）舉辦記者會，公布愛滋感染者10年生活品質調查報告。台灣露德
協會理事長邱飄逸表示，10年來感染者生理健康品質大幅提升，治療副作用比例降低超過
10％、身體狀況不佳比例也降低逾15％，然而感染者「心理健康品質」卻持續惡化。

邱飄逸說明，愛滋感染者在工作、親密關係和社交關係上的困擾，10年來持續上升，心理
健康品質與社會關係品質依舊很差，憂鬱、失眠比例偏高，憂鬱比例從2013年79％驟升至
2023年98％；愛滋污名更造成社會中不友善對待，讓感染者面臨孤老、長照孤兒等困境。

感染者光哥自2001年感染愛滋病，至今已滿23年，他說，愛滋抗病毒藥物顯著進步，讓他
得以維持健康及生命，但也面臨高齡化挑戰，「10年前擔心活不了，現在擔心活不好」
，不少病友擔心自己孤老、沒有人照顧，因此陷入憂鬱。

光哥分享，身邊就有病友曾因愛滋身份，被拒絕進行骨質疏鬆關節置換手術，或是在癌症
手術期間找不到友善的看護服務，顯示社會仍存在對愛滋的污名，導致感染者在長期照護
上權益受損。

台北市立聯合醫院仁愛院區感染科主治醫師顧文瑋指出，愛滋醫療環境面臨雙重挑戰，包
括整體醫療體系對感染者的歧視與偏見，以及醫病不容易有效溝通。2023年調查指出，仍
有3成感染者曾遭遇就醫歧視、3分之1患者有被拒診經歷，約38％感染者不知道如何與醫
療人員討論藥物副作用問題，反映目前醫療體系中，仍有愛滋認知不足、醫病溝通不良等
問題。

台灣露德協會公益大使張齡予表示，社會對愛滋仍有很多誤解，誤解主要源自不了解，經
過和愛滋感染者真實接觸交流，其實他們像一般人一樣，有著相同的生活期待、工作目標
和情感需求，但社會汙名導致他們在就醫、工作、建立親密關係上遇到不友善對待。

台灣露德協會表示，今年是愛滋40年，越來越多感染者因醫療技術進步延長壽命、步入中
老年，協會將持續精進中高齡愛滋長者的照顧服務，也呼籲政府完善相關法令，傳遞正確
知識以去除愛滋汙名化，讓感染者擁有良好且健全的生活品質。



社會的不友善讓感染者不開心

台灣社會有待改進

也許螢光幕前的你我都推了一把

尊重 友善 包容

HIV+OK

"
1129,[新聞] 「我一定要阻止開會」 沈伯洋：我1個人跟,39330,"
1.媒體來源:

Newtalk

2.記者署名:

林昀真

3.完整新聞標題:

「我一定要阻止開會」 沈伯洋：我1個人跟7個打

4.完整新聞內文:

為抗議國民黨欲硬闖三讀《財劃法》、《選罷法》及《憲訴法》，五大公民團體今（20）
日持續號召「青鳥」集結立院場外表達不滿心聲。一早立院場內藍綠立委爆發激烈衝突，
場外「青鳥」從9點多越聚越多，11時許，聚集在濟南路的現場民眾情緒高漲，除了高喊
要求「國民黨下台」、「停止開會」，在看到民進黨總召柯建銘、立委王世堅、王定宇、
邱議瑩等人走出立院場外後，群眾更激動往濟南路立院門口衝撞、拉扯門外的鐵馬，欲衝
入立法院。

民進黨立委沈伯洋出面拿著麥克風向現場群眾表示，謝謝大家的訴求，現在非常需要「停
止開會」，要努力減緩這些法案前進的速度，「但是我們的人真的很不夠」。

沈伯洋說，大家應該也有看到今天早上的影片，他大概一個人七打一，就沒辦法前進了，
但現在不管怎樣，他還是必須要衝回去，一定要去阻止開會，也需要大家的力量。沈伯洋
說完後，現場民眾鼓掌大喊「加油」，幫綠委打氣。

王世堅稍早也再度走出立院向青鳥喊話，他表示，今天是立院三十年來最大恥辱，立院院
長韓國瑜竟然動用警察權，王說，立院裡的委員都是我們台灣人民選出來的，立院不應該
動用警察權組絕人民及青鳥朋友們，他強調民進黨團總召柯建銘和51戰隊委員都在這，他
要求現場民眾齊聲向擋在門口的警察高喊「警察退回去、相信人民、相信青鳥。」


5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:

https://newtalk.tw/news/view/2024-12-20/949686



"
1130,[問卦] 大疆的商品是不是很猛啊 、一堆人用,39330,"八炯近期被抓包用大疆貨
之前黑熊也被抓包用大疆無人機
更早四叉貓被爆出用大疆產品
所以台灣人到底有多少人用大疆貨
感覺很容易抓包
不是說好的
抵制淘寶貨
抵制中國貨嗎
抵制中國食物嗎
所以大疆有啥魅力
可以讓那麼多人跨越仇恨
讓台灣人去使用啊

"
1131,[問卦] 所以到底在抗議啥阿?,39330,"執政的不是自己人嗎?
那為啥要抗議啊還喊要革命
要推翻自己人的政權喔

有誰可以跟我說那些人到底在抗議啥?

霸凌事件都沒人抗議
這種不知為何的鳥事卻有人集結抗議
台灣社會也是病了

"
1132,[問卦] 馬來西亞的水果是我不會買還是真的普阿,39330,"這幾天吃了菠蘿蜜、山竹、紅毛丹

菠蘿蜜跟山竹還是在AEON內的超市買的

結果吃起來都超普阿

看別人都說來東南亞吃爆山竹

結果吃起來那口感實在是不討喜

來的地方可以說是完全沒觀光客

所以也不會有騙觀光客的事

有沒有馬來西亞要吃什麼水果才對的卦

因為飯店不能帶榴槤所以目前還沒吃到榴槤




"
1133,[新聞]114年元旦新制 健保投保級距、國民年金,39330,"https://www.cna.com.tw/news/ahel/202412200211.aspx
114年元旦新制 健保投保級距、國民年金保費調整
2024/12/20 16:19（12/20 20:48 更新）

（中央社記者曾以寧、沈佩瑤台北20日電）衛福部公布明年新制，配合基本工資調整修正
健保投保級距，共約821萬人受影響、健保收入年增新台幣86億元；國民年金保險費率也
調漲為10.5%，239萬人每月須多繳59元。

衛生福利部公布，因應明年元旦起，每月最低工資將由2萬7470元調升至2萬8590元，衛生
福利部社會保險司修正「全民健康保險投保金額分級表」，調整最低投保級距，並考量貧
富差距擴大，最高級距同步從21萬9500元調整為31萬3000元，並增列2組、共10級。

社保司副司長陳真慧今天接受媒體電訪表示，最低級距調整部分、共811萬人受影響，其
中711萬人保費平均增加新台幣21元、41萬人則可少繳，預估每年可增加健保收入53億元
（保險對象20億元、民營投保單位14億元、政府19億元）。

最高級距部分、共影響約10萬餘人，預估每年可增加健保收入33億元，含保險對象10億元
、民營投保單位11億元、政府12億元。

國民年金部分，自明年元旦起保險費率由10%調整為10.5%，政府補助至少40%（全額保險
費每月2075元；增加99元），一般被保險人月繳保費1245元、增加59元。社保司指出，預
計影響人數239萬人，國保基金「保費收入」每年挹注約27.7億元。

此外並調整「114年全民健康保險保險對象住院應自行負擔費用之最高金額」，明年元旦
起，保險對象於急性病房住院30日以內或於慢性病房住院180日以內，住院部分負擔上限
，同疾病每次住院上限為5.1萬元、全年累計限上為8.6萬元。預估共影響1萬800人，影響
金額約1198萬元。

健保部分，明年編列「癌症新藥暫時性支付專款」，預算50億元，暫予收載因總額預算限
制尚未收載的實證強癌症新藥或新適應症藥品，以及領有許可證惟臨床成本效益不明確的
癌症新藥。

健保自元旦起，並新增或擴增給付紫質症、過敏性鼻炎及慢性蕁麻疹、抗藥性細菌感染治
療、急性骨髓性白血病、骨髓纖維化、類風溼性關節炎等治療，並調高部分特才支付價。

全民健康保險偏鄉地區全人整合照護執行方案亦有擴大，新增連江縣北竿鄉、宜蘭縣大同
鄉、桃園市復興區、南投縣信義鄉、嘉義縣大埔鄉、高雄市桃源區、那瑪夏區、茂林區試
辦。（編輯：陳政偉）1131220

"
1134,[新聞] 日本搭火車集體逃票！6人全認罪 竟是「這,39330,"日本搭火車集體逃票！6人全認罪 竟是「這國」留學生

劉晉仁／核稿編輯

〔即時新聞／綜合報導〕6名來自日本奈良縣橿原市的留學生，為節省通勤費用，涉嫌多
次趁搭車時逃票。17日京都府田邊警察署以違反《鐵道營業法》，將他們移送檢方偵辦。

根據日媒《讀賣新聞》報導，6名18至23歲的尼泊爾籍留學生，於10月4日搭乘連接京都府
京田邊市的火車。不過，這6名留學生竟然都未驗票，就穿越了大門的閘口進站。

在鐵路公司向警局通報之後，警方便隨即加強戒備，並於巡邏盤查時偵破此案，而這6名
留學生被抓包，承認相關指控。警方表示，嫌犯是就讀於奈良縣語言學校的留學生，即便
他們兼職工作的公司有提供交通津貼，但仍選擇鋌而走險。

此外，田邊警察署也在17日，將一名20歲的尼泊爾籍女性留學生移送給檢方。據報導，該
女子同樣未持車票，就通過閘口涉嫌逃票，以違反《輕犯罪法》被逮捕。

https://news.ltn.com.tw/news/world/breakingnews/4898648

"
1135,[問卦] 台灣有五隻大象，那有幾隻老虎？,39330,"台灣有五隻大象，4隻在木柵（兩隻非洲象和兩隻亞洲象），分別住在非洲動物區及亞洲熱
帶雨林區。
台灣有五隻大象，那有幾隻老虎？


"
1136,[問卦] 貓貓廢文發多了貓貓會讓人有印象嗎？？,39330,"汝題

我阿肥啦

是這樣的

魯肥今日收到魯肥弟的回饋

魯肥弟好像把魯肥拍的貓貓圖

拿去當電腦的桌布

魯肥本以為像這種貓貓圖

曬貓貓一大堆

根本不會有人在意

但還是被認出來了？

魯肥想問

貓貓廢文發多了貓貓會讓人有印象嗎？？？？

https://i.imgur.com/ybfUJkG.jpeg
https://i.imgur.com/2eoxXu0.jpeg
https://i.imgur.com/q99d7un.jpeg
https://i.imgur.com/0BVaATP.jpeg
https://i.imgur.com/C1SnUlv.jpeg




"
1137,[新聞] 快訊／台鐵浮洲站「人員落軌」 自行爬出,39330,"1.媒體來源:
東森新聞

2.記者署名:
林彥臣

3.完整新聞標題:
快訊／台鐵浮洲站「人員落軌」 自行爬出離開

4.完整新聞內文:
今（20）日晚間台鐵發生人員落軌事故，1人在浮洲站落軌，當時正逢176次列車撞上，全
部旅客因此下車改乘其他列車，不過消防局人員在事故現場，卻沒有發現傷者或遺體。據
了解，該名落軌民眾自行爬出離開，無人傷亡。

住在樹林、都利用台鐵通勤的林先生表示，沒想到準備休假回家的心情被必須至少等待一
小時的狀況打斷，台鐵也只有提到浮洲站有人闖入，就無更明確的訊息，只能無奈地和每
位乘客等待通車。

5.完整新聞連結 (或短網址)不可用YAHOO、LINE、MSN等轉載媒體:
https://news.ebc.net.tw/news/society/461007

6.備註:
被撞的火車現在才到台北站 延誤180分鐘
其他火車還在排隊中

"
